ID,Name,Birthday,His_car_year_production,Cars_color,Name_starts_from_J
6,EVA MILLER,"94.02.28, 12:00:00",2030,Black,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2031,Red,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2029,Blue,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2032,Silver,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2028,White,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2033,Green,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2027,Yellow,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2034,Orange,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2026,Purple,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2035,Gray,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2025,Brown,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2036,Pink,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2024,Cyan,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2037,Magenta,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2023,Turquoise,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2038,Lime,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2022,Indigo,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2039,Violet,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2021,Beige,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2040,Maroon,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2005,Gray,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2008,Silver,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1965,Red,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1972,Blue,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1985,Green,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1998,Black,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1969,White,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2002,Yellow,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1978,Orange,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1989,Purple,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1995,Brown,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1971,Pink,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1980,Cyan,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2007,Magenta,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1963,Turquoise,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1992,Lime,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2004,Indigo,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1967,Violet,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1990,Beige,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1976,Maroon,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1973,Gray,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1987,Silver,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2001,Red,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1979,Blue,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1997,Green,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1964,Black,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",2009,White,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1975,Yellow,FALSE
6,EVA MILLER,"94.02.28, 12:00:00",1982,Orange,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2010,Red,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2011,Green,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2012,Black,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2013,White,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2014,Yellow,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2015,Blue,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2016,Red,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2017,Green,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2018,Black,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2019,White,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2020,Yellow,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2021,Blue,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2022,Red,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2023,Green,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2024,Black,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2025,White,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2026,Yellow,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2027,Blue,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2028,Red,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2029,Green,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2030,Black,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2030,Black,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2031,Red,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2029,Blue,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2032,Silver,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2028,White,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2033,Green,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2027,Yellow,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2034,Orange,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2026,Purple,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2035,Gray,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2025,Brown,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2036,Pink,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2024,Cyan,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2037,Magenta,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2023,Turquoise,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2038,Lime,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2022,Indigo,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2039,Violet,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2021,Beige,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2040,Maroon,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2005,Gray,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2008,Silver,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1965,Red,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1972,Blue,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1985,Green,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1998,Black,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1969,White,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2002,Yellow,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1978,Orange,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1989,Purple,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1995,Brown,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1971,Pink,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1980,Cyan,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2007,Magenta,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1963,Turquoise,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1992,Lime,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2004,Indigo,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1967,Violet,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1990,Beige,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1976,Maroon,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1973,Gray,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1987,Silver,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2001,Red,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1979,Blue,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1997,Green,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1964,Black,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",2009,White,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1975,Yellow,FALSE
7,DAVID DAVIS,"79.05.19, 12:00:00",1982,Orange,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2010,Red,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2011,Green,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2012,Black,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2013,White,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2014,Yellow,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2015,Blue,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2016,Red,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2017,Green,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2018,Black,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2019,White,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2020,Yellow,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2021,Blue,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2022,Red,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2023,Green,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2024,Black,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2025,White,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2026,Yellow,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2027,Blue,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2028,Red,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2029,Green,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2030,Black,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2030,Black,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2031,Red,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2029,Blue,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2032,Silver,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2028,White,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2033,Green,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2027,Yellow,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2034,Orange,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2026,Purple,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2035,Gray,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2025,Brown,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2036,Pink,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2024,Cyan,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2037,Magenta,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2023,Turquoise,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2038,Lime,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2022,Indigo,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2039,Violet,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2021,Beige,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2040,Maroon,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2005,Gray,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2008,Silver,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1965,Red,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1972,Blue,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1985,Green,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1998,Black,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1969,White,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2002,Yellow,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1978,Orange,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1989,Purple,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1995,Brown,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1971,Pink,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1980,Cyan,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2007,Magenta,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1963,Turquoise,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1992,Lime,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2004,Indigo,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1967,Violet,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1990,Beige,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1976,Maroon,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1973,Gray,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1987,Silver,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2001,Red,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1979,Blue,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1997,Green,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1964,Black,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",2009,White,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1975,Yellow,FALSE
8,GRACE MOORE,"87.08.02, 12:00:00",1982,Orange,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2010,Red,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2011,Green,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2012,Black,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2013,White,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2014,Yellow,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2015,Blue,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2016,Red,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2017,Green,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2018,Black,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2019,White,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2020,Yellow,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2021,Blue,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2022,Red,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2023,Green,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2024,Black,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2025,White,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2026,Yellow,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2027,Blue,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2028,Red,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2029,Green,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2030,Black,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2030,Black,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2031,Red,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2029,Blue,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2032,Silver,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2028,White,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2033,Green,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2027,Yellow,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2034,Orange,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2026,Purple,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2035,Gray,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2025,Brown,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2036,Pink,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2024,Cyan,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2037,Magenta,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2023,Turquoise,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2038,Lime,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2022,Indigo,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2039,Violet,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2021,Beige,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2040,Maroon,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2005,Gray,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2008,Silver,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1965,Red,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1972,Blue,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1985,Green,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1998,Black,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1969,White,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2002,Yellow,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1978,Orange,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1989,Purple,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1995,Brown,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1971,Pink,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1980,Cyan,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2007,Magenta,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1963,Turquoise,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1992,Lime,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2004,Indigo,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1967,Violet,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1990,Beige,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1976,Maroon,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1973,Gray,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1987,Silver,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2001,Red,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1979,Blue,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1997,Green,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1964,Black,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",2009,White,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1975,Yellow,FALSE
9,FRANK JONES,"93.12.05, 12:00:00",1982,Orange,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2010,Red,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2011,Green,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2012,Black,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2013,White,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2014,Yellow,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2015,Blue,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2016,Red,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2017,Green,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2018,Black,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2019,White,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2020,Yellow,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2021,Blue,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2022,Red,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2023,Green,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2024,Black,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2025,White,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2026,Yellow,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2027,Blue,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2028,Red,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2029,Green,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2030,Black,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2030,Black,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2031,Red,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2029,Blue,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2032,Silver,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2028,White,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2033,Green,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2027,Yellow,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2034,Orange,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2026,Purple,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2035,Gray,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2025,Brown,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2036,Pink,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2024,Cyan,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2037,Magenta,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2023,Turquoise,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2038,Lime,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2022,Indigo,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2039,Violet,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2021,Beige,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2040,Maroon,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2005,Gray,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2008,Silver,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1965,Red,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1972,Blue,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1985,Green,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1998,Black,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1969,White,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2002,Yellow,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1978,Orange,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1989,Purple,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1995,Brown,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1971,Pink,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1980,Cyan,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2007,Magenta,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1963,Turquoise,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1992,Lime,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2004,Indigo,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1967,Violet,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1990,Beige,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1976,Maroon,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1973,Gray,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1987,Silver,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2001,Red,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1979,Blue,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1997,Green,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1964,Black,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",2009,White,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1975,Yellow,FALSE
10,HELEN CLARK,"90.03.14, 12:00:00",1982,Orange,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2010,Red,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2011,Green,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2012,Black,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2013,White,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2014,Yellow,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2015,Blue,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2016,Red,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2017,Green,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2018,Black,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2019,White,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2020,Yellow,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2021,Blue,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2022,Red,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2023,Green,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2024,Black,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2025,White,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2026,Yellow,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2027,Blue,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2028,Red,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2029,Green,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2030,Black,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2030,Black,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2031,Red,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2029,Blue,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2032,Silver,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2028,White,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2033,Green,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2027,Yellow,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2034,Orange,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2026,Purple,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2035,Gray,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2025,Brown,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2036,Pink,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2024,Cyan,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2037,Magenta,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2023,Turquoise,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2038,Lime,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2022,Indigo,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2039,Violet,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2021,Beige,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2040,Maroon,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2005,Gray,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",2008,Silver,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",1965,Red,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",1972,Blue,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",1985,Green,FALSE
11,GEORGE TAYLOR,"88.06.25, 12:00:00",1998,Black,FALSE
